7.18109E+17,b'uwyJackrc1453',4/7/16 16:10,b'RT @DavidPapp: [TECHCRUNCH] Aylien launches news analysis API powered by its deep learning tech https://t.co/sLlNRIstxv'
7.18109E+17,b'CeeeebqA',4/7/16 16:10,b'RT @DavidPapp: [TECHCRUNCH] Aylien launches news analysis API powered by its deep learning tech https://t.co/sLlNRIstxv'
7.18109E+17,b'ritrochen100',4/7/16 16:10,b'RT @DavidPapp: [TECHCRUNCH] Aylien launches news analysis API powered by its deep learning tech https://t.co/sLlNRIstxv'
7.18109E+17,b'yojedesign',4/7/16 16:10,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/VMvaO3gbUO #wepioneer'
7.18109E+17,b'brainiacsquad',4/7/16 16:10,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/oki38txNCw'
7.18109E+17,b'LanaLfg',4/7/16 16:10,b'RT @analyticbridge: The scariest use of machine learning https://t.co/CGsZ52heqn'
7.18109E+17,b'RetweetsTech',4/7/16 16:09,"b'RT @NVIDIAGRID: IBM Cloud Services (Softlayer) enables end-to-end HPC, Deep Learning, and Graphics Infrastructure in the Cloud at 9:30am at\xe2\x80\xa6'"
7.18109E+17,b'TechTakyou',4/7/16 16:09,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/jkw1HNjWwz https://t.co/wiXKCGIJ97'
7.18109E+17,b'Chasergrl',4/7/16 16:09,b'RT @analyticbridge: The scariest use of machine learning https://t.co/CGsZ52heqn'
7.18108E+17,b'mkrobot',4/7/16 16:09,b'RT @gdm3000: Tomas Mikolov giving numerous examples of overblown claims in well-known deep learning papers #dlearn #deeplearning https://t.\xe2\x80\xa6'
7.18108E+17,b'XpressPage',4/7/16 16:09,b'RT @DavidPapp: [TECHCRUNCH] Aylien launches news analysis API powered by its deep learning tech https://t.co/sLlNRIstxv'
7.18108E+17,b'GinaGrantfirst',4/7/16 16:09,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/26GHRbDtMy'
7.18108E+17,b'DavidPapp',4/7/16 16:09,b'[TECHCRUNCH] Aylien launches news analysis API powered by its deep learning tech https://t.co/sLlNRIstxv'
7.18108E+17,b'thecity2',4/7/16 16:08,b'\xe2\x80\x9cThe Deep Learning\xe2\x80\x9d book is finally complete. It\xe2\x80\x99s a great resource. https://t.co/PXD8cslmOs'
7.18108E+17,b'all2one',4/7/16 16:08,b'RT @hackernewsbot: Free \xe2\x80\x9cDeep Learning\xe2\x80\x9d Textbook by Goodfellow and Bengio Now Finished... https://t.co/L7cyuQNLpe'
7.18108E+17,b'FrateritInc',4/7/16 16:08,b'Aylien launches news analysis API powered ... https://t.co/hew9fCPnoa via @frateritinc | https://t.co/5tT5z6LCfz https://t.co/dUpwJj4NQe'
7.18108E+17,b'josegul',4/7/16 16:08,b'RT @m_4rina: Hot Topic: Deep Learning https://t.co/EKK1tccPNR https://t.co/lrHwRUrAr4'
7.18108E+17,b'DigUnDiv',4/7/16 16:08,b'Good Reads: Aylien launches news analysis API powered by its deep learning tech https://t.co/zHuzRWBAIA'
7.18108E+17,b'JoaoPedroMV',4/7/16 16:07,"b'RT @NVIDIAGRID: IBM Cloud Services (Softlayer) enables end-to-end HPC, Deep Learning, and Graphics Infrastructure in the Cloud at 9:30am at\xe2\x80\xa6'"
7.18108E+17,b'bshyong',4/7/16 16:07,b'Free \xe2\x80\x9cDeep Learning\xe2\x80\x9d Textbook by Goodfellow and Bengio Now Finished https://t.co/4jLAw8jSTS'
7.18108E+17,b'mdavies12',4/7/16 16:07,"b'RT @NewsMedical: Jackie @StratMed on using deep learning for drug discovery ""Make fewer molecules but the right molecules"" #reworkDL https:\xe2\x80\xa6'"
7.18108E+17,b'voleuseCK',4/7/16 16:07,"b'Dinitz: ""Having tutors experience the threshold concepts as *writers*...is critical for deep learning"" to teach in sessions.\n#4c16 #A18'"
7.18108E+17,b'vijaykukkala',4/7/16 16:07,b'RT @jboner: The Deep Learning Book is now finished:\nhttps://t.co/GfDsqL0H1o\nhttps://t.co/Lj6STBPKn3'
7.18108E+17,b'jbradleybush',4/7/16 16:06,"b'Using #AI, physicians can compare patient\xe2\x80\x99s symptoms, tests, and history w insight from a vast population of patien\xe2\x80\xa6 https://t.co/M1mihggTuV'"
7.18107E+17,b'1BettyMiller1',4/7/16 16:05,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/2BtLnGnphw'
7.18107E+17,b'RachelA_Adler',4/7/16 16:05,b'https://t.co/zTPeiB5gRA acquires Deep Learning #startup #MetaMind https://t.co/s8GGLHsWNA via @ahess247'
7.18107E+17,b'SantiFdezMunoz',4/7/16 16:05,b'Deep Learning for Internet of Things Using H2O https://t.co/cOHSIpTDa5'
7.18107E+17,b'SimpleMinutes',4/7/16 16:05,b'Deep Learning for Internet of Things Using H2O https://t.co/CDJ09s6uBx'
7.18107E+17,b'auroberjo',4/7/16 16:05,b'Free \xe2\x80\x9cDeep Learning\xe2\x80\x9d Textbook by Goodfellow and Bengio Now Finished https://t.co/8qZMvFGeR4'
7.18107E+17,b'erfannoury',4/7/16 16:04,b'RT @parsaghaffari: Our News API is live! Easiest way to build news-centric apps that leverage our NLP and Deep Learning technology: https:/\xe2\x80\xa6'
7.18107E+17,b'nvidia',4/7/16 16:04,"b'RT @NVIDIAGRID: IBM Cloud Services (Softlayer) enables end-to-end HPC, Deep Learning, and Graphics Infrastructure in the Cloud at 9:30am at\xe2\x80\xa6'"
7.18107E+17,b'paulblaser',4/7/16 16:04,"b'""Deep Learning for Chatbots, Part 1 \xe2\x80\x93 Introduction"" https://t.co/LUnrluJIjx'"
7.18107E+17,b'NortridgeJudy',4/7/16 16:04,b'Deep Learning Is Going to Teach Us All the Lesson of Our Lives: Jobs Are for Machines by Scott Santens https://t.co/v4O6fzksJD'
7.18107E+17,b'M157q_News_RSS',4/7/16 16:03,b'Aylien launches news analysis API powered by its deep learning tech\nhttps://t.co/fur9ShuqhL\nText analysis startup A https://t.co/dCgl4uaEGQ'
7.18107E+17,b'NVIDIAGRID',4/7/16 16:03,"b'IBM Cloud Services (Softlayer) enables end-to-end HPC, Deep Learning, and Graphics Infrastructure in the Cloud at 9:30am at #GTC16.'"
7.18107E+17,b'deSalesConnect',4/7/16 16:03,b'Deep Learning Is Going to Teach Us All the Lesson of Our Lives: Jobs Are for Machines \xe2\x80\x94 Basic income https://t.co/dhGyLdRuNe'
7.18107E+17,b'Baserinia',4/7/16 16:03,b'A free textbook on deep learning https://t.co/wt8Rd0v8hV'
7.18107E+17,b'ForTechSake',4/7/16 16:03,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/RhnSyS50qi'
7.18107E+17,b'delicatelyshado',4/7/16 16:03,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/A4K3zPWr8i #interesting #fascinating #new #now #happening\xe2\x80\xa6'
7.18107E+17,b'sadhiqali',4/7/16 16:03,b'#TechCrunch Aylien launches news analysis API powered by its deep learning tech https://t.co/Eo9Mllg2xX'
7.18107E+17,b'VampirSexKttns',4/7/16 16:02,b'Aylien launches news analysis API powered by\xe2\x80\xa6 https://t.co/T8gs0Y5i6g #ArtificialIntelligence #Europe #Media #TC #Aylien #technology #music'
7.18107E+17,b'caracasdata',4/7/16 16:02,b'#caracasdatacenter Aylien launches news analysis API powered by its deep learning tech https://t.co/5fqil2p0G1'
7.18107E+17,b'AnchorEnglish',4/7/16 16:02,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/H8nVmIvAkN'
7.18107E+17,b'JohnAlexander',4/7/16 16:02,"b""RT @nvidia: The World's First Deep Learning Supercomputer in a box - See more at: https://t.co/F9xvM1sJjm https://t.co/1gWRNmyavT"""
7.18107E+17,b'hadelawal',4/7/16 16:02,b'RT @analyticbridge: The scariest use of machine learning https://t.co/CGsZ52heqn'
7.18107E+17,b'beautifulnames',4/7/16 16:02,b'@GlobalAutoMoney Aylien launches news analysis API powered by its deep learning tech https://t.co/jwe164J8r3'
7.18107E+17,b'TungstenBigData',4/7/16 16:02,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/mRPkt1rOL6 #DataAnalytics'
7.18107E+17,b'fkocabiyik',4/7/16 16:01,b'Nvidia creates a 15B-transistor chip for deep\xc2\xa0learning https://t.co/04YTNDuF61 https://t.co/Le3N9rqzga'
7.18106E+17,b'UpflowAI',4/7/16 16:01,b'How to build and run your first deep learning network https://t.co/bjSLq5qd56 https://t.co/kgd0HSrxB1'
7.18106E+17,b'RnPLab',4/7/16 16:01,b'Deep Learning book\nhttps://t.co/20xfY6kRYZ'
7.18106E+17,b'Takyou_Allah',4/7/16 16:01,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/AnLzLAeo8A https://t.co/bM9rHe4LOQ'
7.18106E+17,b'BigDataTweetBot',4/7/16 16:01,"b'RT @datasocietyco: AI, Deep Learning to Advance Radiology, Pathology, Genomics https://t.co/V94AxpsKAX #datascience #dataanalytics #bigdata\xe2\x80\xa6'"
7.18106E+17,b'iceage2098',4/7/16 16:01,b'RT @TechCrunch: Aylien launches news analysis API powered by its deep learning tech https://t.co/jqjycWKefv by @riptari'
7.18106E+17,b'DataScientistFr',4/7/16 16:01,b'Stochastic Depth Networks Accelerate Deep Network Training https://t.co/giyDlS3Wi7 #Analytics'
7.18106E+17,b'AnalyticsFrance',4/7/16 16:01,b'Stochastic Depth Networks Accelerate Deep Network Training https://t.co/cAEArWf5ni #Analytics'
7.18106E+17,b'BigData_Fr',4/7/16 16:01,b'Stochastic Depth Networks Accelerate Deep Network Training https://t.co/HgRIEehsg9 #Analytics'
7.18106E+17,b'genemarks',4/7/16 16:00,b'https://t.co/F8h9fUiYjm is investing in artificial intelligence and deep learning technologies: https://t.co/vnxC2MUHL7'
7.18106E+17,b'acangiano',4/7/16 16:00,b'Free \xe2\x80\x9cDeep Learning\xe2\x80\x9d Textbook by Goodfellow and Bengio Now Finished https://t.co/jIsgS9pJeb'
7.18106E+17,b'v_vashishta',4/7/16 16:00,b'Risk Prediction with Electronic Health Records: A Deep Learning Approach https://t.co/xO9eFHua6k #machinelearning'
7.18106E+17,b'Texdora',4/7/16 16:00,"b'RT @hortonworks: Register soon! Machine Learning, Deep Learning &amp; AI in Oil &amp; Gas, see you in Houston! https://t.co/qUt8LJEeGd https://t.co\xe2\x80\xa6'"
7.18106E+17,b'hortonworks',4/7/16 16:00,"b'Register soon! Machine Learning, Deep Learning &amp; AI in Oil &amp; Gas, see you in Houston! https://t.co/qUt8LJEeGd https://t.co/D4JDYGitlj'"
7.18106E+17,b'sflscientific',4/7/16 15:59,"b'""Is #Deep #Learning a \'meta solution\'?"", https://t.co/yyCWjOkoFR #Frenkel #AI #Meta #Mathematics #Math #Neural #Nets #Algorithms'"
7.18106E+17,b'EducationGear',4/7/16 15:59,b'Aylien launches news analysis API powered by its deep learning tech - TechCrunch: TechCrunchAylien launches ne... https://t.co/fBeq4gFXGa'
7.18106E+17,b'job4trp',4/7/16 15:59,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/FKuCPlZ9UX'
7.18106E+17,b'shehroze100',4/7/16 15:58,"b""@VarianceCS Yeah ! its using deep reinforcement learning to solve mazes so need a labyrinth in Unity + there's also some VR involved"""
7.18106E+17,b'dizzy_my_future',4/7/16 15:58,b'RT @StatsPapers: Towards Bayesian Deep Learning: A Survey. https://t.co/LUSQWPswU7'
7.18106E+17,b'NyCalKid',4/7/16 15:58,"b'RT @lawrencelundy: @dendisuhubdy if qualcomm can commercialise kyro, they have the scale and partnerships to beat nvidia in smartphone deep\xe2\x80\xa6'"
7.18106E+17,b'MarcZaoSanders',4/7/16 15:58,b'Aylien launches news analysis API powered by its deep learning tech - TechCrunch: https://t.co/4SJBOUpdAK'
7.18106E+17,b'MarcZaoSanders',4/7/16 15:58,"b'Nvidia Shows Off Its AI, Deep Learning, VR Capabilities at GTC - eWeek: https://t.co/m6cHB29vPj'"
7.18106E+17,b'HANROSTHO',4/7/16 15:58,"b'Nova of @pathwaygenomics on mobile cognitive healthcare, deep learning and AI #reworkDL https://t.co/25nAynZQB5'"
7.18106E+17,b'khanderao',4/7/16 15:58,"b'@Nvidia Packed SuperPower for #AI #DeepLearning in #P100""  @khanderao  https://t.co/8H3bIhRs4v #bigdata @techmilind'"
7.18106E+17,b'Alpha_3_1_4',4/7/16 15:58,"b'The NVIDIA DGX-1 Deep Learning System, Purpose-Built for AI https://t.co/MqFCJNP52p'"
7.18106E+17,b'itsshaikaslam',4/7/16 15:58,b'Aylien launches news analysis API powered by its deep learn... https://t.co/Z4ZiGp1Oiv | https://t.co/YgtHGhFLUV https://t.co/1pW5zugtEu'
7.18105E+17,b'All_DataScience',4/7/16 15:57,b'RT @analyticbridge: The scariest use of machine learning https://t.co/CGsZ52heqn'
7.18105E+17,b'DemetriPerdikis',4/7/16 15:56,b'#MachineLearning Aylien launches news analysis API powered by its deep learning tech https://t.co/FOFJ9DwEQc'
7.18105E+17,b'SlideHot',4/7/16 15:56,b'DEEP LEARNING IN A DUMPSTER JASON GATES jason@compology.com\n\n TABLET\n\n SENSOR\n\n4. SPOILER ALERT (we haven\xe2\x80\x99t \xef\xac\x81 ... https://t.co/wO30irKl5L'
7.18105E+17,b'paulblaser',4/7/16 15:56,"b'""AI and Deep learning resources"" https://t.co/aEvtAhKt0b'"
7.18105E+17,b'dstrbad',4/7/16 15:56,b'The Deep Learning Book https://t.co/vvE0NJCfWK #machinelearning'
7.18105E+17,b'parsaghaffari',4/7/16 15:56,b'Our News API is live! Easiest way to build news-centric apps that leverage our NLP and Deep Learning technology: https://t.co/whKsXzFkuc'
7.18105E+17,b'datasocietyco',4/7/16 15:55,"b'AI, Deep Learning to Advance Radiology, Pathology, Genomics https://t.co/V94AxpsKAX #datascience #dataanalytics #bigdata #datainnovation'"
7.18105E+17,b'VersariPartners',4/7/16 15:55,b'@_aylien launches news analysis API powered by its deep learning tech #machinelearning #learningtech https://t.co/uzF7DQ5DrP'
7.18105E+17,b'sorinmustaca',4/7/16 15:55,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/7K4jactpmv #infosec'
7.18105E+17,b'kean_eric',4/7/16 15:54,b'Superficial And Deep Learning Corporate Training: https://t.co/eO2zBZxZjj https://t.co/jrEv97sdDa'
7.18105E+17,b'stevekrohn',4/7/16 15:53,b'Aylien launches news analysis API powered by its deep learn... https://t.co/ABK5h3RhjT | https://t.co/AdXHdhgavR https://t.co/q890vxYG49'
7.18104E+17,b'ewana_ew',4/7/16 15:53,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/Fd7QMZiY6l'
7.18104E+17,b'sflscientific',4/7/16 15:53,"b'""Mapping the #Brain to Build Better #Machines"", https://t.co/mtyh7HKnBs #AI #IARPA #Deep #Learning #Neural #Nets'"
7.18104E+17,b'BlackSuitLabs',4/7/16 15:52,b'#TechNews #trending Free \xe2\x80\x9cDeep Learning\xe2\x80\x9d Textbook by Goodfellow and Bengio Now Finished'
7.18104E+17,b'StartupNews_SF',4/7/16 15:52,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/qZhbhof7Gb #startups https://t.co/7Wm5vMnmLf'
7.18104E+17,b'VisualMediaMKTG',4/7/16 15:52,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/VGXJKRcjLj #tech https://t.co/fbO9TvefRe'
7.18104E+17,b'MikeWallly',4/7/16 15:52,b'RT @TechCrunch: Aylien launches news analysis API powered by its deep learning tech https://t.co/jqjycWKefv by @riptari'
7.18104E+17,b'markdroz',4/7/16 15:52,b'@erinsouza187 Sucked Treys cock again last night Learning to deep throat. The man really knows how to use his cock Really into cock  xoxoxo'
7.18104E+17,b'pemigneault',4/7/16 15:51,b'RT @analyticbridge: The scariest use of machine learning https://t.co/CGsZ52heqn'
7.18104E+17,b'PhilCulliton',4/7/16 15:51,"b""RT @dennybritz: Ian Goodfellow, Yoshua Bengio and Aaron Courville's Deep Learning book is done. Among the best resources out there! https:/\xe2\x80\xa6"""
7.18104E+17,b'BigDataTweetBot',4/7/16 15:50,b'RT @TheNutellaMan: #bigdata #SaaS The scariest use of machine learning https://t.co/zmUV8kRdgz'
7.18104E+17,b'TerriGoddard_SF',4/7/16 15:50,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/DLTCjrooRh #tech https://t.co/jaQng9lx2Y'
7.18104E+17,b'fmheir',4/7/16 15:50,b'Deep Learning Is Going to Teach Us All the Lesson of Our Lives: Jobs Are for Machines https://t.co/SKhEE95i1E'
7.18104E+17,b'newsyc200',4/7/16 15:50,b'Free \xe2\x80\x9cDeep Learning\xe2\x80\x9d Textbook by Goodfellow and Bengio Now Finished https://t.co/8XMA1OPbPD (https://t.co/Q3HHP0OCcE)'
7.18104E+17,b'xfhg',4/7/16 15:49,b'Free \xe2\x80\x9cDeep Learning\xe2\x80\x9d Textbook by Goodfellow and Bengio Now Finished https://t.co/kQ0OqRG3ja'
7.18103E+17,b'dremendesc',4/7/16 15:49,b'Free \xe2\x80\x9cDeep Learning\xe2\x80\x9d Textbook by Goodfellow and Bengio Now Finished https://t.co/tgkNHs1Ud6'
7.18103E+17,b'kletsnurture',4/7/16 15:49,b'#mobile #startup Aylien launches news analysis API powered by its deep learning tech https://t.co/7Dl5deRh4W https://t.co/ctBx7Wx6aL'
7.18103E+17,b'jmk344',4/7/16 15:49,b'Aylien launches news analysis API powered by its deep learn... https://t.co/JvMy0mDTY6 | https://t.co/py90HY8JZe https://t.co/Cr7W79mQiq'
7.18103E+17,b'montenegrodr',4/7/16 15:49,b'RT @seb_ruder: .@TechCrunch is covering our new API focused on applying #textanalytics and #deeplearning to news https://t.co/rfxkW3J2SO @_\xe2\x80\xa6'
7.18103E+17,b'iheartrideshare',4/7/16 15:49,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/eAf03l2opy https://t.co/tNNpBrmoHv'
7.18103E+17,b'rajarishis',4/7/16 15:49,b'RT @newsycombinator: Free \xe2\x80\x9cDeep Learning\xe2\x80\x9d Textbook by Goodfellow and Bengio Now Finished https://t.co/63rLEDc2xk'
7.18103E+17,b'machinelearnbot',4/7/16 15:49,b'RT @analyticbridge: The scariest use of machine learning https://t.co/CGsZ52heqn'
7.18103E+17,b'TechnoToned',4/7/16 15:49,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/agdXXZfHJe #Tech https://t.co/s1KjqXKSVL'
7.18103E+17,b'StageFrightAmps',4/7/16 15:48,b'Aylien launches news analysis API powered by its deep learning tech | https://t.co/5SRIs0OHRF  #Aylien https://t.co/1Zzeoqkm2s'
7.18103E+17,b'SecNewsBot',4/7/16 15:48,b'Hacker News - Aylien launches news analysis API powered by its deep learning tech https://t.co/JqcLkGRZmb'
7.18103E+17,b'Tech_Stuff_Go',4/7/16 15:48,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/qy4sGtJ7Zp'
7.18103E+17,b'fabiobarrinovo',4/7/16 15:48,"b'RT @logtrust: #AI, #DeepLearning to Advance Radiology, Pathology, Genomics: #healthdata #healthcare https://t.co/zEU2VIHOAS https://t.co/G0\xe2\x80\xa6'"
7.18103E+17,b'__skukreti__',4/7/16 15:48,"b'Next on the ""To Read"" list: Goodfellow, Bengio, Courville: Deep Learning: https://t.co/IBBAobagRA'"
7.18103E+17,b'renato_umeton',4/7/16 15:48,b'RT @analyticbridge: The scariest use of machine learning https://t.co/CGsZ52heqn'
7.18103E+17,b'FortrisLoadUK',4/7/16 15:47,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/RMI3Lxpzt9'
7.18103E+17,b'SBBeacon',4/7/16 15:47,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/zJpXyQRzHA'
7.18103E+17,b'AbsolutelyDgtal',4/7/16 15:47,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/cS6vb7Gc3J'
7.18103E+17,b'musclemenca',4/7/16 15:47,b'#techcrunch #social Aylien launches news analysis API powered by its deep learning tech https://t.co/8F9E3vE89Z'
7.18103E+17,b'Alvin_McCoy',4/7/16 15:47,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/2WIlj0rKO3'
7.18103E+17,b'MikeWallly',4/7/16 15:47,b'RT @seb_ruder: .@TechCrunch is covering our new API focused on applying #textanalytics and #deeplearning to news https://t.co/rfxkW3J2SO @_\xe2\x80\xa6'
7.18103E+17,b'ValhollaEmpire',4/7/16 15:47,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/1C8jWyjrZF'
7.18103E+17,b'seventy4Global',4/7/16 15:47,b'https://t.co/VbbyaLkfkn Aylien launches news analysis API powered by its deep learning tech https://t.co/cRkveTX4ue'
7.18103E+17,b'TheNutellaMan',4/7/16 15:46,b'#bigdata #SaaS The scariest use of machine learning https://t.co/zmUV8kRdgz'
7.18103E+17,b'prashantsunkari',4/7/16 15:46,b'Free \xe2\x80\x9cDeep Learning\xe2\x80\x9d Textbook by Goodfellow and Bengio Now Finished https://t.co/XKD1Sz7j1t'
7.18103E+17,b'TheMarbot',4/7/16 15:46,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/FVnfx574Vr'
7.18103E+17,b'madbadcat',4/7/16 15:46,b'#social #tech Aylien launches news analysis API powered by its deep learning tech https://t.co/QnYvjXm2Dp'
7.18103E+17,b'periscoperepub',4/7/16 15:46,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/nXBiUDpJln'
7.18103E+17,b'FEMPIRES',4/7/16 15:46,b'#TechFempires - Aylien launches news analysis API powered by its deep learning tech https://t.co/wHrv88bAdd'
7.18103E+17,b'AmiRojkes',4/7/16 15:46,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/5DZTYqbwSS'
7.18103E+17,b'raphael_diluzio',4/7/16 15:46,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/Xw2MBaZByK'
7.18103E+17,b'seb_ruder',4/7/16 15:46,b'.@TechCrunch is covering our new API focused on applying #textanalytics and #deeplearning to news https://t.co/rfxkW3J2SO @_aylien'
7.18103E+17,b'mpcstudios',4/7/16 15:46,b'MPC News - Aylien launches news analysis API powered by its deep learning tech https://t.co/jZOZlRdR6E'
7.18103E+17,b'TheCloudCTO',4/7/16 15:46,b'Aylien launches news analysis API powered by its deep learning tech https://t.co/ZGdRCj39O8'
